id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1397,0.0047573824,0.0048253573,0.004347859,0.010198145,0.0032932786,0.0007391967,0.006742152,0.011450647,0.0047748243,0.037281077,0.021844624,0.014319047,0.0026358983,0.0069162715,0.008247427,0.0018744711,0.0021854562,0.005363991,0.0013683796,0.0043681646,0.000782963,0.01170324,0.05038129,0.0011283116,0.0029310922,0.014557223,0.029152256,0.0007282857,0.006070986,0.0028911529,0.0022006726,0.002445367,0.010470913,0.0045744944,0.0059138616,0.0030324091,0.0022032931,0.008218568,0.012600956,0.008214269,0.012723783,0.00447306,0.002564877,0.0071200887,0.014176346,0.007815371,0.027687356,0.0030468882,0.00077451527,0.008099742,0.005681193,0.045981385,0.0034281276,0.012669787,0.0034445797,0.013703536,0.015691508,0.05047768,0.010630752,0.00399359,0.004848737,0.0037520053,0.015442929,0.001348441,0.0021559417,0.0031111299,0.0030525553,0.02823164,0.013876392,0.007871097,0.0066125127,0.042644866,0.036819626,0.001946388,0.026421847,0.009979039,0.00077093235,0.0024020495,0.002893418,0.007774002,0.01604955,0.008617149,0.023379836,0.0035780997,0.0036667727,0.018623047,0.0025540718,0.0115499245,0.00078668847,0.013879273,0.0035644013,0.013040147,0.006466513,0.0015165069,0.0121809635,0.009341718,0.01062512,0.0065928856,0.020112315
1400,0.0069598667,0.004816014,0.011645273,0.0022039795,0.0021891922,0.0015374237,0.0031777285,0.012081243,0.0025622037,0.0077431863,0.011965515,0.026346067,0.0075102285,0.016681151,0.0018363778,0.0023352078,0.0011600005,0.00811649,0.005887312,0.003740634,0.002822458,0.027969757,0.007765958,0.0021180818,0.0028244958,0.021338472,0.02051025,0.0080546485,0.021195292,0.011064991,0.0038583532,0.021062758,0.036414318,0.00485058,0.003092126,0.0021979276,0.0024341862,0.007096092,0.022863932,0.0035297798,0.06253263,0.02488925,0.0060050706,0.006024709,0.009800738,0.0148019,0.019009827,0.0012058539,0.004742694,0.0039928122,0.005764127,0.05838457,0.003600238,0.00997028,0.011697206,0.0060072844,0.020539435,0.0076669827,0.009904861,0.006144044,0.014022304,0.0054664603,0.020911753,0.0016213598,0.003996998,0.0074373498,0.009389841,0.038338166,0.008213652,0.020231914,0.0026002713,0.010877987,0.018601056,0.0039902483,0.0035289116,0.0056057908,0.002809199,0.0046368386,0.0019541844,0.0033232502,0.0055282353,0.010690647,0.02834391,0.003830071,0.007239722,0.002014699,0.0023080579,0.0037162597,0.0065865917,0.011205231,0.0047596083,0.006259486,0.001185318,0.004322645,0.006064931,0.010246851,0.01438494,0.0051900945,0.012320985
1401,0.0023477182,0.004017934,0.0027044567,0.013198385,0.0029958854,0.0004924066,0.0054357904,0.009706805,0.005168377,0.03866365,0.02437921,0.015852384,0.003051864,0.00743975,0.008092251,0.0009639318,0.002403782,0.0050498564,0.00090900104,0.005082892,0.00053319155,0.023759782,0.061343033,0.0019163017,0.001986355,0.011618188,0.022100748,0.00029933976,0.004425122,0.0011024605,0.0015352697,0.0020789667,0.008823487,0.0023414816,0.0046945256,0.0021669383,0.0016122989,0.007734983,0.007503979,0.0057666237,0.0051554614,0.004161084,0.0013887206,0.007106549,0.015664076,0.0049812826,0.014940391,0.0021469146,0.00041261408,0.010274443,0.0051127886,0.037860725,0.0035377855,0.016116362,0.002284945,0.009554399,0.014805451,0.102661595,0.01090071,0.0024407178,0.0030817743,0.0036330111,0.009938728,0.0013928395,0.001756043,0.0016050254,0.0022636666,0.020195788,0.017461538,0.00839464,0.008448744,0.03251308,0.019486845,0.0016828352,0.04149961,0.007790215,0.00024387776,0.0014559295,0.002880733,0.008128658,0.026539557,0.009041544,0.012728469,0.0034803834,0.0033205305,0.032402527,0.0036171875,0.006916393,0.0009407088,0.011674971,0.001681733,0.019660955,0.006626807,0.0010112054,0.0163976,0.013822651,0.007001743,0.003687737,0.0227872
1404,0.005025115,0.007756267,0.006194901,0.0045117945,0.005693946,0.0011466343,0.003573183,0.014784593,0.0038744307,0.050722245,0.0056723785,0.010023232,0.0033669332,0.00624089,0.0027617053,0.00068406924,0.00290613,0.0067102658,0.00096320483,0.008355462,0.0009884073,0.012136888,0.06278947,0.002075653,0.0010484895,0.02516084,0.03550497,0.0007109773,0.007337144,0.001533173,0.0008486685,0.008801899,0.0140255615,0.0015879252,0.013794803,0.0021699537,0.0014273828,0.008959297,0.019760057,0.005048125,0.009238441,0.009131783,0.0028673117,0.009378281,0.015801048,0.016781202,0.0077181007,0.0011213509,0.0005148923,0.012186305,0.027886823,0.02658048,0.0030032848,0.022350907,0.008219145,0.0026556426,0.00833382,0.025849637,0.03927681,0.002946855,0.0029980263,0.006333091,0.020607881,0.001339315,0.0019794062,0.0011374394,0.008216028,0.04272547,0.008602964,0.019863637,0.013143562,0.015628615,0.020899897,0.0031153606,0.021318404,0.0032778052,0.0010966981,0.0015418365,0.0035866532,0.006131685,0.019527677,0.012248982,0.018064028,0.004212327,0.002706785,0.0079437625,0.0013218177,0.003703127,0.0014297615,0.013696827,0.0016209236,0.013358028,0.0060520703,0.0024345359,0.0053176447,0.020506099,0.016778843,0.0051974934,0.011816388
1406,0.020266451,0.019025007,0.023770599,0.002813205,0.0017561832,0.0022413714,0.005924249,0.014764228,0.0016077472,0.01984233,0.005171507,0.0024733734,0.003250736,0.023830034,0.001806286,0.0058476655,0.0007721902,0.0025415984,0.00969925,0.0041943905,0.0029139374,0.007902568,0.004385721,0.0009341653,0.0008594533,0.10264776,0.032885917,0.0021286767,0.061109047,0.0072632036,0.0011608332,0.016981231,0.027430011,0.002450169,0.002081677,0.0016460662,0.005177756,0.01615061,0.027466819,0.002364959,0.017542507,0.004019054,0.009016478,0.0049485913,0.0047826255,0.01231603,0.0019083306,0.0024078102,0.00026524303,0.0034786516,0.006306094,0.020391176,0.012382238,0.0055974815,0.0044023884,0.0019757345,0.00508135,0.027139202,0.0050744116,0.0015778735,0.0123396795,0.0017164414,0.04938081,0.00028384136,0.0037533492,0.0050742435,0.01629272,0.0053473874,0.03215975,0.016507125,0.003721537,0.012404801,0.011216753,0.05674355,0.0030001546,0.0047669583,0.00412309,0.0017140254,0.0011674466,0.0013416504,0.013081839,0.008823703,0.01108424,0.0051963767,0.0024342753,0.00088081654,0.00064095587,0.006293275,0.0025050149,0.0049275267,0.004991411,0.005337349,0.00097655045,0.0020834804,0.0036421407,0.003404854,0.0063589155,0.016525012,0.009604707
1407,0.00878361,0.055901766,0.013385119,0.0024280094,0.014267189,0.022030719,0.012390273,0.008953079,0.008218437,0.018719278,0.0040351753,0.0019142302,0.005439649,0.016219916,0.0023591581,0.002624498,0.0028036723,0.0036876267,0.0023020252,0.014272317,0.004563106,0.007471178,0.008663966,0.0014423387,0.0020783378,0.012435285,0.009290752,0.0008651532,0.012068586,0.02308227,0.005001496,0.015028886,0.020845408,0.00399825,0.0036895233,0.0028697464,0.017840201,0.0065508992,0.08568776,0.0030006936,0.004472357,0.004349291,0.009779898,0.0073490203,0.016177451,0.008157762,0.006554069,0.002647216,0.0006291084,0.004971367,0.025367843,0.0132375695,0.0057404167,0.004299527,0.008564331,0.0029680524,0.00865087,0.0096293,0.01793018,0.0025815086,0.0071272776,0.004670636,0.012195779,0.0014967851,0.045699142,0.0038974627,0.020681405,0.0067354687,0.03733195,0.011339285,0.024261486,0.0063026124,0.012281923,0.009731438,0.014415268,0.0086926585,0.0010013892,0.001982934,0.0013783884,0.0031638416,0.028051699,0.0034175874,0.012002306,0.002675889,0.001316101,0.0018260424,0.0029204735,0.0032296944,0.0025712922,0.004042166,0.010699561,0.009378382,0.0010685524,0.006800986,0.0061565186,0.004705684,0.007211348,0.006086508,0.020185309
1409,0.0029938628,0.009526168,0.004866912,0.014071006,0.015133601,0.0029731514,0.0063570268,0.010176481,0.033512514,0.03498167,0.0070638913,0.003474956,0.0024774163,0.0034383605,0.0056854067,0.0015075105,0.003551143,0.0026196365,0.0014436117,0.010370191,0.0024034062,0.007760896,0.03642835,0.0030363908,0.003608051,0.010510418,0.026795099,0.0009832871,0.020082362,0.0076103667,0.0062183924,0.0056209913,0.025023682,0.0029164832,0.008637925,0.0039821174,0.01178163,0.011751566,0.010975508,0.005667076,0.0073241815,0.011805717,0.0055460804,0.011873714,0.0074252854,0.009699819,0.0077351653,0.0038941607,0.0020677638,0.006326611,0.010558244,0.0099109765,0.0044033057,0.02190558,0.0054043117,0.006435014,0.008591126,0.021821495,0.014203551,0.00485867,0.005903942,0.009488309,0.014536221,0.00589547,0.012405265,0.0037126532,0.0036389278,0.014333528,0.01892835,0.014678359,0.022184568,0.007876262,0.0061345305,0.0027046266,0.014615422,0.010963667,0.0026836211,0.00795467,0.01046441,0.020484732,0.03353393,0.015424781,0.014012667,0.007345342,0.0018268097,0.005685878,0.0039913943,0.011211392,0.0008414658,0.005511141,0.0023905432,0.0048620384,0.0046798084,0.0026865257,0.013245111,0.019431338,0.016040225,0.018345254,0.039537575
1412,0.006242409,0.0056910487,0.008214486,0.006713014,0.0027825597,0.00079889054,0.005851978,0.02112343,0.0033491072,0.011948861,0.07433679,0.026851464,0.009271678,0.024382647,0.003352082,0.0014335709,0.0013980715,0.003919307,0.0019017135,0.0048962743,0.0028502448,0.026970418,0.010653725,0.0014948845,0.00362777,0.020191042,0.017693622,0.0010023606,0.026329204,0.0036785456,0.004121285,0.003530773,0.020606702,0.005028556,0.0032442687,0.0022806763,0.0024985245,0.0055993996,0.012429768,0.0039424924,0.014577781,0.008985681,0.0027441662,0.00488876,0.016683314,0.004857161,0.021613568,0.0018751017,0.0011384808,0.0050316514,0.005726603,0.041294027,0.004037677,0.009121366,0.0053038653,0.006203804,0.019650897,0.036113307,0.008274574,0.0034696276,0.0064714565,0.0045749284,0.027542142,0.0009648345,0.0048612263,0.0060466756,0.004552359,0.017072963,0.012677914,0.018773325,0.00414359,0.029264988,0.015694672,0.0044743665,0.010228634,0.0056855967,0.0010478239,0.003796041,0.0015407987,0.0045824707,0.007370628,0.016915543,0.018129969,0.0025917247,0.0038006806,0.0057225167,0.00603112,0.005398936,0.0024522236,0.008764895,0.0049080495,0.014156122,0.001696852,0.0026532025,0.010034615,0.013443837,0.011444115,0.0030529266,0.053610124
1415,0.0026347793,0.0021107343,0.0058356104,0.00685145,0.0053070937,0.00055959274,0.0010254027,0.011543737,0.0051484727,0.031849336,0.009525655,0.019617165,0.0031034634,0.008572883,0.0018434176,0.00048799938,0.0010011952,0.0035726554,0.002760247,0.0049212556,0.002371963,0.041588042,0.011093265,0.004635194,0.00041209479,0.06375282,0.022527104,0.00045224422,0.023372866,0.0013780304,0.0019807317,0.014355794,0.02343578,0.001026404,0.0045703338,0.0011084751,0.001515461,0.027156452,0.0052803587,0.0015369691,0.025673736,0.075835966,0.0008222771,0.007582405,0.013399647,0.013507535,0.0051375013,0.00024395816,0.00075119827,0.009469656,0.00836666,0.019075524,0.005798055,0.06381953,0.010639127,0.0021777363,0.010972474,0.023339095,0.012953558,0.0013414187,0.006496152,0.007201287,0.011470766,0.0013478181,0.0046084323,0.0032199614,0.0019269764,0.036022555,0.0043284744,0.014942404,0.0038092763,0.015630616,0.0067266165,0.0022324722,0.0059507214,0.001467211,0.0004428561,0.0010353444,0.002013225,0.0017207247,0.010300823,0.03922775,0.0103480555,0.009560382,0.0022222898,0.0018864048,0.0020734242,0.0017948077,0.0021603068,0.007273807,0.00040222093,0.00757042,0.000980021,0.0006540275,0.0050749257,0.027125873,0.024591757,0.0021789838,0.019250285
1416,0.0067810877,0.03980243,0.008941405,0.0044407346,0.0027076006,0.0028027971,0.024773903,0.0056882645,0.004895502,0.01680117,0.0029615143,0.00088267046,0.0039185886,0.013970144,0.003959057,0.0014261068,0.0011017394,0.0037066229,0.001898075,0.005661301,0.0014233051,0.0056078704,0.016297745,0.0008474081,0.001394186,0.012078807,0.011485003,0.00089482404,0.0063853385,0.00684451,0.000915873,0.005078277,0.02022386,0.0022466823,0.0027782472,0.0015227351,0.00991157,0.008381051,0.07097403,0.008611794,0.0027682895,0.0017930716,0.009719065,0.0069605093,0.0070144343,0.0072852615,0.005041192,0.013913583,0.00017346293,0.0009883371,0.002874459,0.020326149,0.009881269,0.0035047946,0.0032165945,0.0057151434,0.0017558894,0.033293635,0.00969501,0.002322919,0.0037867615,0.00254734,0.0077977334,0.0019618818,0.002412147,0.0012567154,0.017797263,0.004632847,0.18516615,0.017527483,0.021463994,0.004155046,0.006775288,0.011633616,0.010293843,0.042416118,0.0004581916,0.0008609892,0.00079868967,0.0071875183,0.05921294,0.0035160636,0.011191549,0.0013832647,0.0010242062,0.003195621,0.0016209143,0.0041863867,0.001169693,0.0039100936,0.008792175,0.004128342,0.00218245,0.0036846534,0.0102715725,0.0035643796,0.0029009557,0.013187835,0.010680391
1418,0.00956228,0.001119087,0.015589286,0.0035222275,0.0019148197,0.00067763164,0.0035574539,0.00440408,0.0023611912,0.0074127717,0.005473194,0.007947072,0.002348196,0.0015755949,0.0009960991,0.00063277915,0.00073636544,0.008271205,0.00044111157,0.003206145,0.0012173384,0.013463192,0.06421684,0.0010684265,0.0028001769,0.009664847,0.0121740205,0.00072042254,0.0028675867,0.002097034,0.0006321829,0.003460537,0.02127655,0.003161151,0.005692091,0.00097066065,0.0010553815,0.017349228,0.013853659,0.08925095,0.038380858,0.009615009,0.0021524597,0.0076283673,0.01987885,0.043476205,0.04409687,0.003950688,0.0024949666,0.002221375,0.0029356733,0.046092488,0.0041714474,0.019113028,0.01173925,0.0076292898,0.0055308216,0.018045057,0.012073402,0.043664563,0.0133772865,0.026548468,0.0037441277,0.0028560006,0.002055018,0.0019591772,0.00532383,0.08972762,0.0063232174,0.0057344553,0.0047684084,0.006519635,0.012935367,0.0013155815,0.006686881,0.007913669,0.00046772658,0.0006872717,0.0013697193,0.0061785136,0.003540508,0.007771023,0.019315004,0.001378542,0.0026198237,0.0026691088,0.0027946404,0.0035510573,0.00064239866,0.0080174515,0.0012513957,0.0010597829,0.0010162672,0.006985007,0.0035449397,0.0049726423,0.017737927,0.0016196024,0.009389347
1421,0.003597174,0.026704486,0.005156183,0.005313306,0.0024721175,0.0020458624,0.02015747,0.008094128,0.0067853164,0.028756624,0.0017782857,0.00063466077,0.0022081432,0.010952209,0.003861942,0.0018199141,0.0008338764,0.0016399327,0.0024137953,0.0072406814,0.00090080634,0.005730053,0.011324367,0.0010200058,0.0005562769,0.014642009,0.011525665,0.00059672684,0.008319123,0.005139897,0.001209834,0.004072164,0.026542509,0.0009968902,0.001997484,0.0013108505,0.011024329,0.01281247,0.03830857,0.0049507157,0.0016249313,0.0022454245,0.0040627965,0.005260728,0.005661619,0.006087191,0.0021694947,0.0098552825,0.000114174516,0.0012480692,0.002022359,0.010659849,0.010267758,0.00447076,0.0036112186,0.004377719,0.0019585167,0.04221618,0.007257609,0.0011246799,0.0041204174,0.0025159318,0.0075646043,0.001368062,0.0027931987,0.0011279108,0.014893281,0.0032114573,0.2008029,0.01679975,0.017656682,0.0029686056,0.004406984,0.012922266,0.011618201,0.037648533,0.00039706743,0.00066941674,0.00079057756,0.0038051233,0.11725765,0.004633674,0.010381674,0.0029658268,0.0006595489,0.002435177,0.0014739175,0.0037776167,0.0008152521,0.002847293,0.003929616,0.0035425317,0.0019503565,0.0017530733,0.021038095,0.004979516,0.0022194583,0.02015669,0.013358799
1422,0.0072582783,0.0042456025,0.006767939,0.010084904,0.0027235239,0.00072523707,0.007532872,0.015412143,0.0035739436,0.02556376,0.052081894,0.016971536,0.0041754544,0.011708898,0.00531802,0.0030646906,0.0013626794,0.005100574,0.002809446,0.0031195532,0.0016096226,0.01146126,0.015988326,0.0014021951,0.002845338,0.024126353,0.02499871,0.001067469,0.01631569,0.0047388584,0.0029329653,0.0028675352,0.015598145,0.010151848,0.0045448975,0.0022716967,0.00265139,0.009452951,0.0100201685,0.0071053775,0.028141217,0.0056699947,0.0028206578,0.004343175,0.013699435,0.007871214,0.023837497,0.0020162864,0.0011689868,0.0047918353,0.0037002305,0.04613618,0.0032355827,0.008420144,0.0046321005,0.017542288,0.014906283,0.04207571,0.0054669487,0.0034490498,0.007924865,0.0041288324,0.026495378,0.0010884647,0.0029730995,0.0074929493,0.0026362042,0.025167303,0.011328582,0.009524424,0.0028213114,0.06453321,0.027012302,0.0029044263,0.009215744,0.009739521,0.0014260177,0.0035628744,0.001961278,0.0041382066,0.007890257,0.011361144,0.025574803,0.0037955057,0.0040570726,0.007370344,0.0028651285,0.011599018,0.0009451949,0.017669184,0.0047130287,0.010194074,0.0032453884,0.0017468577,0.008387504,0.007076294,0.011284976,0.006043978,0.022428628
1426,0.005694107,0.0037429738,0.0064692805,0.006733109,0.004010771,0.001116052,0.0031495579,0.015815958,0.0052699815,0.009602072,0.02204013,0.029813102,0.0036034975,0.010464247,0.0037526824,0.0031040749,0.0021307955,0.0033933616,0.0022290593,0.006272489,0.0025310558,0.017157499,0.009207498,0.0013217679,0.0038214119,0.009588736,0.024521708,0.001966066,0.012673052,0.011384056,0.011329333,0.0044851024,0.02282379,0.008058216,0.0036538742,0.0031010797,0.0060488107,0.007426875,0.010884878,0.005172194,0.022873582,0.021376923,0.0025674766,0.007313399,0.011570242,0.0063939313,0.047161423,0.0021055685,0.004095989,0.0071825543,0.0047349636,0.03677939,0.002777616,0.01284249,0.0062678964,0.009096494,0.06737565,0.013422817,0.009633485,0.0054615503,0.014260549,0.0053555043,0.011528906,0.0024185898,0.010332487,0.009820678,0.0029168697,0.026402947,0.008570746,0.005840598,0.004688476,0.024285208,0.022540122,0.0018551755,0.009952698,0.009106386,0.0017515615,0.0050410903,0.001575234,0.0043723173,0.0081798285,0.008446132,0.023181554,0.0057496806,0.005633015,0.004642352,0.008490563,0.0088220155,0.0031975228,0.00860315,0.007554748,0.009669985,0.0018246897,0.0020255216,0.0122500155,0.008902772,0.011012095,0.004990772,0.047609754
1427,0.006707922,0.0075076567,0.010477458,0.0038297465,0.002457539,0.0009873376,0.0060021444,0.013654999,0.0027645822,0.024201807,0.013633498,0.013601633,0.0067237336,0.016344966,0.0046619615,0.0014811645,0.00082517567,0.011358064,0.0028749087,0.004230122,0.0015764561,0.026748123,0.023600977,0.0013622659,0.0018975665,0.031505138,0.019019842,0.0015679981,0.010131824,0.004803521,0.0017767162,0.0074399663,0.025221223,0.0027974742,0.003258963,0.0022675658,0.0020992209,0.013124575,0.023284925,0.0063631274,0.024246315,0.007698847,0.0041427496,0.0052134194,0.012927941,0.013543852,0.017210957,0.002054856,0.0008649152,0.004414831,0.0049592694,0.09064731,0.005417654,0.009381314,0.0054962314,0.007252905,0.00946233,0.043058373,0.008801727,0.0035511777,0.005945065,0.0041510845,0.021391418,0.00092124817,0.002514641,0.00399699,0.008012,0.028378068,0.020384286,0.018526075,0.004334596,0.017281016,0.026585795,0.0066691223,0.010077224,0.010320969,0.0004903685,0.0015032805,0.0016522608,0.004026404,0.01531913,0.011756072,0.026640484,0.0022471072,0.002883208,0.0049456973,0.0018189253,0.0043121716,0.0018253198,0.008534262,0.0028278593,0.0107022775,0.0022338864,0.003329658,0.011801372,0.009189404,0.014570307,0.006767713,0.016612431
1428,0.010607726,0.021610249,0.02552564,0.00075789157,0.0034013947,0.00807345,0.0069541973,0.0056349016,0.0034549993,0.01349947,0.002069875,0.001628929,0.003222385,0.00917509,0.00076373783,0.0012310562,0.0010563234,0.005708666,0.0016997893,0.009861892,0.0017425565,0.0066678785,0.016997984,0.0009543619,0.00096553017,0.014595976,0.010690582,0.0010962792,0.009284861,0.0138838785,0.0010774225,0.024781058,0.029676732,0.0014889268,0.0034210815,0.0016129758,0.00408035,0.004729243,0.1582993,0.0042849644,0.008951199,0.0037667325,0.008040159,0.008322696,0.014185859,0.036093708,0.0046629836,0.0018555963,0.0004468521,0.002609842,0.024567923,0.01464777,0.0036912907,0.0069138776,0.024214234,0.0017012164,0.004419655,0.007144266,0.054129474,0.008355198,0.0052323802,0.010777699,0.014208497,0.00074763416,0.0065319575,0.001492782,0.07034415,0.018607665,0.018899359,0.020597778,0.0157402,0.0026943183,0.010200594,0.008684929,0.009924752,0.004087572,0.0012370594,0.0009872584,0.00093544734,0.0030408278,0.009884978,0.0031973186,0.013048663,0.0017303418,0.0011623952,0.0010952885,0.0006740204,0.001920838,0.0019243208,0.004157163,0.0045891763,0.0029632102,0.00052710425,0.0164848,0.002085422,0.005497592,0.008810834,0.004037028,0.006246488
1429,0.0024213488,0.016131084,0.004031091,0.001612717,0.013177591,0.007636919,0.0030869697,0.008165644,0.007860711,0.036538843,0.0019904675,0.002301035,0.001940573,0.0040575797,0.0011329543,0.00044303728,0.004714139,0.0026703076,0.0008825893,0.016462574,0.00088987855,0.0061619985,0.02236307,0.0022039937,0.00043080127,0.014168556,0.013048049,0.00028422527,0.0042522606,0.003994389,0.0016122517,0.01718245,0.009587329,0.0008121595,0.010362312,0.0017332026,0.002228595,0.0037572384,0.0538191,0.0018789567,0.0037171706,0.0082374085,0.0014920885,0.01096064,0.032389242,0.018620502,0.0037423193,0.00039082635,0.00022507206,0.013584516,0.089696825,0.0040612128,0.0018901157,0.026276132,0.038620505,0.00144852,0.0063061384,0.005121305,0.14781514,0.0024978155,0.002972367,0.010368942,0.006680303,0.0015229218,0.008337106,0.0007050265,0.013759971,0.033445995,0.0046914117,0.009744973,0.030959293,0.0046845074,0.009204799,0.0014034323,0.025871325,0.0017207417,0.00068471575,0.0009965226,0.0018665262,0.0024326695,0.015551155,0.004668134,0.008206616,0.00487303,0.0013977122,0.0026650454,0.00093715393,0.0013376214,0.0010786139,0.008256098,0.0014550994,0.009462776,0.0014032992,0.0029991514,0.0018994904,0.017875964,0.00884173,0.002266235,0.0076491213
1430,0.004066637,0.0018806229,0.0029819272,0.049858395,0.0037532453,0.00050842064,0.0038546526,0.0052099247,0.006452542,0.06465544,0.009208635,0.002796497,0.00083651213,0.0035145243,0.0060124802,0.0025629022,0.0017522058,0.001302685,0.004541252,0.0047548055,0.00067627826,0.005832266,0.015975941,0.0042818454,0.0005805288,0.04785747,0.06838431,0.00026951195,0.011729802,0.0013084135,0.0014217092,0.002797696,0.010901822,0.0028701497,0.0053842813,0.0011146025,0.0027788703,0.051391974,0.0020332646,0.0063006137,0.016973756,0.0115643805,0.001067812,0.012211603,0.005028544,0.012000799,0.0036454394,0.0011506953,0.00033018758,0.009288051,0.003128883,0.008921248,0.006271959,0.05935196,0.0028680456,0.0107510565,0.0075001027,0.07269179,0.0043549538,0.0013020192,0.013364956,0.003954992,0.009051123,0.002389297,0.0033890647,0.0039480054,0.000568761,0.018618893,0.00863894,0.0021647266,0.00357933,0.051749475,0.006350253,0.0021851223,0.005954445,0.010003576,0.0010502359,0.0016104616,0.0039671087,0.0037380736,0.019993417,0.011999539,0.0053893174,0.038191665,0.0030373484,0.0040371157,0.0014469937,0.010247568,0.0003217463,0.015492391,0.0005444322,0.004100217,0.0040759076,0.00018173865,0.0056558214,0.00837947,0.0066083255,0.007639465,0.021581737
1433,0.004574639,0.004546523,0.010805565,0.0039979983,0.0018916175,0.0015471543,0.003215061,0.0027306918,0.0027685952,0.009409387,0.008973506,0.0061363927,0.011374142,0.019649958,0.00425436,0.00076320674,0.0007329262,0.012896904,0.0062731756,0.002830766,0.0028706314,0.053828537,0.009032575,0.001789032,0.0034454872,0.05571583,0.0072919955,0.0031937086,0.007972887,0.00895084,0.0021230462,0.024209833,0.019182125,0.0019825508,0.0016569963,0.0010695704,0.0018649033,0.011105054,0.020868378,0.007832905,0.10005049,0.013365281,0.004178012,0.0132168885,0.017307468,0.017358534,0.014191313,0.0018314928,0.0023291574,0.0044460087,0.0020301072,0.07229786,0.024944216,0.028982926,0.010808776,0.0074877255,0.007036031,0.011954641,0.007601889,0.0075680446,0.029141957,0.0050517814,0.0054830527,0.0024376072,0.0035238215,0.012296037,0.006263909,0.01790879,0.014973123,0.0070479703,0.003473913,0.0064178496,0.015370039,0.004842139,0.004034504,0.009695353,0.00026836238,0.0010942399,0.0019320733,0.0035681531,0.007853442,0.0125327455,0.012910652,0.0024193586,0.0047218753,0.0014922584,0.001986162,0.002519537,0.0018043934,0.004641567,0.0012536271,0.0045401645,0.00076620706,0.0028967205,0.007536513,0.008987798,0.015409941,0.0026677419,0.013888374
1434,0.001730934,0.0060703596,0.002098437,0.0069108983,0.0072128945,0.0009424213,0.0036947823,0.017178062,0.0063012103,0.13244228,0.0067457287,0.0071318094,0.0021838227,0.0058489195,0.005589547,0.00071432255,0.0025113241,0.003512902,0.0012934834,0.008475133,0.00051657914,0.013157939,0.04142647,0.0025418813,0.0005026412,0.029342232,0.022774622,0.00030238202,0.006172511,0.0010082055,0.001245179,0.0050595426,0.00976784,0.0008605593,0.008866972,0.0021303964,0.0013050153,0.008421442,0.010803749,0.0022346417,0.0045413184,0.0064807115,0.00083353237,0.00562397,0.019982433,0.008235996,0.0045035705,0.0006621763,0.00022794353,0.014789235,0.018828863,0.013802075,0.0032838122,0.025938887,0.008150162,0.0038534072,0.007398557,0.038856063,0.024149695,0.0011751266,0.0023845113,0.005130519,0.014473013,0.0009002154,0.001957999,0.0012569398,0.004025713,0.024163965,0.008799166,0.015893042,0.011339359,0.020360421,0.01960218,0.0020043573,0.04705444,0.0024778577,0.00050094834,0.0010575772,0.003612688,0.0031207695,0.03927436,0.014401186,0.016482713,0.0068239938,0.0014603843,0.0102263745,0.0010885675,0.003126243,0.00064518687,0.009457102,0.0008399337,0.017070644,0.0073762294,0.0008607735,0.012521446,0.031762,0.011014127,0.0048651486,0.012240281
